text,label,source
senengnya nembus layar banget mas Hansol awkwkwk. Sukses buat filmnyaa 🎉🎉🎉🎉,0,
USER USER USER Orang kristen sok tau islam amat lu...\n\nKlo ga tau tentang islam ga usah komen lu.... sunat dulu sono baru komen',1,fn_hatespeech_id
😂😂😂 senang nya minta ampun lihat anak cucu nya skrg jilat ludah nenek moyang mereka yang kata nya gagah berani melawan BELANDA skrg malah jilat ludah nenek moyang mereka sendiri 😂... SALAM DARI WEST PAPUA 😂,0,
"Bocil 7 tahun punya pacar😭,tau mantan💀 Beneran gak sih itu😭🙏,apa cuma bohongan:v",1,
"kata Mak aku , orang itu yg dipegang dipercaya omongan nya....yg keluar dari MULUT nya....ðŸ¤­ðŸ¤­ðŸ¤­",0,tiktok_v2
kali jogging pas jalan sadar anjing berkeliaran,0,relabel
"Allah SWT yang di-sembah2 Muslim berkoar sombong: paling kuasa, paling besar, paling sakti, nyatanya dungu & biadab",1,fn_hatespeech_id
USER lu JUGA SIPIT bri!',1,fn_hatespeech_id
assalamualaikum terhormat salam sekeluarga banda aceh membanggakan keluarga membahagiakan nya sikap etika perilaku keluarga sungguh bijaksana mas agus suami mencalonkan presiden beliau bangga salam hangat perkenalan keluarga ya bu darmanto rapi photo studio,0,relabel
Penasaran apa sih yg akan di tonton anak anak sd kelas 2 kok pada antusias banget. Trnyata ini toh..mdh2an anak anak mndpt pelajarn dri film ini biar ongkos org tua siswa gak sia sia.😊😊,0,
Mengayomi kaya gini,0,tiktok
bagus la saya otak tidak mirip kamu malu maluin mak kamu saja tong akun asli pakai itu yang namanya bodoh username,0,relabel
capek bgt pasti tu ariel ðŸ¤£ðŸ¤£ðŸ¤£,0,tiktok_v2
"""Meldi, emaknya buka klinik totok aura kayaknya anaknya gak pernah ditotok ya? auranya gak keliatan yg ada malah butek""",1,tiktok_v2
karena gabisa dapetin mahasiswa nya emosi dah si dosen,0,tiktok
tinggl d LN bukny mkin cantik glowing laaa ini beda sndiri 🤣 agak laen ng,1,tiktok
USER Modal cebong cuma COPAS. Bukti kapasitas otak minimalis...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,fn_hatespeech_id
jujur emg ke bude bude,1,tiktok
"gaakan ada artinya, toh yang kemarin di nonaktifkan udah bisa ngejabat lagi kan? dibilang warga kita itu coward, masih cuek sama ginian, mereka mana takut.😮‍💨",0,tiktok
RT USER USER USER Ijazah mu apa sih yg pling tinggi cek dan bedakan antara permesta dgn semesta,1,fn_hatespeech_id
cina jawa di kuncir anting kpop 🗿,1,tiktok
"kampret, charger-ku ketinggalan",0,manual_augmentation
"mas hansol, tlg bahas di shorts video aja boleh, yg konflik timnas korea vs wartawan korea dong (suara bocor pas lg nge julid)",0,
Taboookkkk Bu.... Gemes gw... Di video sok jagoan.... Masih bau kencur aja belagu ... Penjarain... Jangan bawa bawa Komnas lah gemesss gw... Penyakit itu mahh,1,
Setan aja hormat sama kelakuan kaya gini mah,1,tiktok
"Karakter pemimpin juga perlu dibentuk. Misal jangan egois, tidak anti-kritik, dan mengakui kesalahan.",0,tiktok
"STY itu pelatih yg bisa membuat rakyat indo berani bermimpi untuk bermain di piala asia bahkan piala dunia, tapi malah diganti sebelum mimpi itu terwujud.",0,
"apa sih yang komen, bahas tugba mulu ini tu momen orang plislah, lagian kak Fiki udah lama ga sama tu cewek bahkan tu cewek dah punya cowok baru, pada kaget karna ga sama dia lagi ya namanya ga jodoh mau gimana, dan sekarang Fiki sama kak tinandrose mereka tu ga tiba-tiba nikah, tapi udah lumayan lama tunangan/lamaran ada kok Fiki sebelumnya pamer cincin dilive sama cewek luar gitu trus ngasih tau kalo dia udah punya calon dan mau nikah, jadi plis gausah bahas orang lain lagi dimomen mereka berdua ini, Happy Wedding buat Kak Fiki & Kak TinandroseðŸ¤",0,tiktok_v2
Emang kebangetan si rafi gak ada otak,1,
USER Biasa Prof.... rombongan cebong IQ dangkal asal nguap aja',1,fn_hatespeech_id
salut sm yg cepuin isi chat ke mediaðŸ¥°,0,tiktok_v2
saya kalai tuhan gaakan saya jadi manusia pante tidak hidup orang dunia akhlaknya tidak ada tolol bangsat,1,relabel
Tuhan itu iBlis . Iblis itu Tuhan . Agama onta',1,fn_hatespeech_id
"Muka bingung,,, kapok lho Jordi trllu sombong",1,
"""Lo itu kontol gak guna ajg anak dakjal""",1,tiktok_v2
"Pak USER angkat pak USER jadi wapres, lengserkan pak JK. Ini baru keadilan",1,fn_hatespeech_id
Kita semua harus be kind to each other no matter what,0,codemixed
norak sih mirip tidak malunya kalau bilang terserah ya sudah simpan fotonya tidak dibagi kesemua orang dipamer ke mana resikolah dinyinyiri orang insecure sekali kudu ya pamer2 begitu biar orang ngerti kalau si mbaknya sudah py pacar yang dipamer2 pantatnya kampung sangat,0,relabel
openfollow for rp sekalian follow nih rp sok kecantikan USER USER padahal rlnya kek tai URL,1,fn_hatespeech_id
"Tapi kalo sudah masuk pentas world cup menurutku sudah cukup bagus walaupun orang Korea Selatan berharap lebih dari itu Bukannya aku membenarkan bahwa pelatih Korsel world cup kemarin bagus tapi lebih ke naik turun nya perkembangan sepakbola suatu negara, anggap yaa kayak China pernah masuk pildun dulu, sekarang g masuk pildun atau sulit masuk pildun, itu menandakan timnas sepakbola tidak selamanya pasti masuk pentas pildun, kayak Maroko sekarang adalah timnas underdog terkuat tapi tahun depan belum tentu, masa kejayaan timnas sepakbola itu naik turun dari waktu ke waktu",0,
dasar gilaaa,1,dataset_research
bapak Presiden Ke 2 Soeharto adalah Presiden terbaik dia peduli rakyat mensejahtrakan masyarakat negara aman aman memakmutkan petani meningkatkan pendidikan,0,tiktok
kerdus mulutnya busuk sampah makanannya,0,relabel
Lo tuh nggak ada baktinya buat siapapun,1,cyberbullying_1000
anjing bajingan bangsat seri we goblog tai,1,relabel
USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok,1,fn_hatespeech_id
Sayang,0,dataset_research
MUKA GA SEBERAPA NYAKITIN NYA GA KIRA KIRA NURUL NURUL,1,tiktok
Tolong...mulaila anak dari orang tua sendiri..utk mnjaga akhlak atau prilaku yg baik,0,
sudah jelek semangattt pulak wkwk,1,relabel
USER USER Marah tah Bang aku bilang Etnis Cina jgn kasi kesempatan memimpin Indonesia??? Cz mereka watak aslinya Menjajah?,1,fn_hatespeech_id
selengekan,0,dataset_research
"""antrian di loket seperti tidak ada ujungnya""",0,manual_augmentation
USER USER USER USER Kampungan adrian nptl',1,fn_hatespeech_id
trus maksudnya ngelamar itu apaan yaa bambang😭,1,tiktok
najis,1,tiktok
muka kamu pasaran mel pasar sapi noh,1,relabel
cantikkkk bgt dua dua nyaa,0,tiktok
Itu Krn Knetz tololl😂 dan rasiz,1,
USER USER Cebong g sunat nih..pergi loe ke septictank ahok.',1,fn_hatespeech_id
"""Disini pada kenapa dah? Aku gapaham tolong""",0,tiktok_v2
USER ITU SUKUN BANGSAD!',1,fn_hatespeech_id
teakowndo lawan muaythai ??????,0,dataset_research
"""Ketiak hitam buluk mau lu edit nutupin daki diketek lu tetap aka hitam ketiak lu, dasar Dugong @rosameldianti_""",1,tiktok_v2
biadab kalau anak kamu bully saya mampusin ya,0,relabel
banyak yang maki-maki DPR tapi pas pemilu milih partai itu lagi ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,tiktok_v2
"3 hari lalu, pagi menjelang siang suamiku tiba-tiba diare di kantor. aku suruh minum obat, udah mendingan. terus maghrib dia sampe rumah, hembusin nafas dari mulut di depanku sambil tanya, ""bau ga?"", aku jawab, ""engga, bau apa?"", terus dia cerita sorenya abis makan durian sama atasannya. aku kesel tuh, aku marahin, udah tau lagi diare malah makan durian. mana dia pake pamer makan duriannya mahal, jadi aku suruh dia diem soalnya masih kesel banget kan. abis itu diarenya kambuh lagi sampe tengah malem, perutnya kembung, setiap sendawa bau banget durian, diajak ke RS ga mau, akhirnya konsul sama dokter online. aku ga bisa tidur sampe jam 4 pagi. dan ternyataa, dia malemnya baru cerita kalo dia patungan buat beli durian itu, tambah ngamuklah aku. makan enak sama orang lain, aku yg repot sampe subuh",0,
"tanpa kita sadari, skrg kita yg menjadi pembully",0,tiktok
"""Lututnya masih hitam gosok maning biar tambah cling dan cantik""",1,tiktok_v2
"USER USER USER USER USER USER ape gw di ajarin dan ditanggapin sama guru trus ,.. guru gw bego gitu ,... doniiii luh ma anak TK samaaaa pinteran juga kali anak TK ,.. luh cuma jadi anjing2 yg di suruh melolong di time li",1,fn_hatespeech_id
Tidak ada seorang pun ??????,0,dataset_research
fans arhan dan fans zz akur ulang yah kalian😂,0,tiktok
"USER Jangan gaduh lahh,, kami yg kau panggil cebong udah gak butuh manusia munafikun,,'",1,fn_hatespeech_id
"I didn't get rickrolled today, I just really enjoy this song",0,
Member aku ade cite kat aku yang dibreak up dgn gf die Time dia cerita suddenly dia menangis weyh 5 tahun bersama kot,0,dataset_research
7 00 p m itu pagi apa malam ya Pagiudah pernah coba trik pancing memancing kayak gitu B,1,dataset_research
USER USER Yeee siapa juga yg bercita2 jd gadun kak Ben sompret \xf0\x9f\x98\x91\n\nYa minimal bawa alat v***l lah rank mosok gitu aja nanya...',1,fn_hatespeech_id
USER USER Jgn salah itu janji jokowi yg di tuntut. Lu ajh yg gx paham cebong',1,fn_hatespeech_id
"Kalo dibilang director hwang jenius sih menurutku berlebihan dan biased sih ya. Dari aspek perfilman pun ga yang kayak gimana gimana, cerita pun di season 1 emg seru tapi ga se-WAH itu. Dari komentar orang-orang juga dulu pas s1 ya emg cuma sebatas seru aja dan lumayan buat ngisi waktu luang pada saat covid. Dari s1 pun banyak yg bilang kalo alice in the borderland lebih seru 😂 gua sih blom nonton itu dan cuma nonton squid game s1, tapi kalo banyak orang yang bilang gitu mah udh bukan sekedar preferensi lagi",0,
USER USER Era SBY ada pembangunan di papua? Ada juga hambalang tuh... pembangunan pln mangkrak brp banyak?,1,fn_hatespeech_id
"""Udah mau autis iya bg awokawkk""",1,tiktok_v2
grup kamu so asyik najis isinya cabe hahaha bajingan,1,relabel
warna tembok ini jelek kalau dipadukan dengan lampu kuning,0,manual_augmentation
USER matanya picek kebanyakkan eyeliner',1,fn_hatespeech_id
Bahas kasus psikopat lgi oppa,0,
cantikk bgtt ni oranggðŸ¥°ðŸ¥°,0,tiktok_v2
erick goblok pacaran ama lonte anj so bat,1,relabel
Keciduk juga ni Kunyuk...\nProses hukum aja....kagak usah pake Matre... URL,1,fn_hatespeech_id
"""tuk tuk tuk permisi tagihan hutang bank anda""??",0,dataset_research
fredy salah yg penting ngeyel,1,tiktok
"""Di atm tinggal 150 ribu aja banyak gaya lu dugong""",1,tiktok_v2
hyukjae bgst otak saya traveling ke mana ye kunyuk dikasih emot begituan,0,relabel
Ternyata bner tu pak USER alasan pembakaran 7 SD di Palangkaraya cm utk diperhatikan &amp; segra pengadaan proyek URL,1,fn_hatespeech_id
sudah autis iya bagi awokawkk,1,relabel
USER USER Yg di perbuat cuma ngomong aja,1,fn_hatespeech_id
"itu cewek2nya langsung eye contact gtu wkwkw, sekali lirik tukar pikiran saking gumohnya mereka😭😭😭",0,tiktok
"yapp, semua akan pret pada waktunya",1,tiktok
sehat sehat zize❤,0,tiktok
BLACKLIST KAMPUS UDAYANA,1,tiktok
idihhh musang birahi,1,tiktok
"Malu daah ni gua tiap hari mikirin Jokowi, mikirin cebong kampret dll. Sementara idup gua masih gini2 aja. Ke tetangga cuek, ke orang jarang nyapa. Tapi cuma ngtweet doang udh ngerasa paling tau ttg negara. Duh ajig'",1,fn_hatespeech_id
USER USER Goblok sia kunyuk',1,fn_hatespeech_id
Klw sy TDK banyak bicara' langsung sy tempeleng itu anak orangtuanya keberatan orang tuanya sy marah karna orangtuanya TDK mendidik anaknya dgn baik..,0,
"""Sabar semua komentar ini ujian""",0,tiktok_v2
"Mskanya jordi jd orang jgn sombong , sok pake belain sarkawi segala luuu,, uda kena pelet sm sarkawi jordi kena karms deeeh😂😂😂😂😂",1,
dikasi bening pilih dakian,1,relabel
Kebanyakaan mabok ngisep bensin itu 😂,1,tiktok
"Pergi sana, kita nggak butuh orang kayak lo",1,cyberbullying_1000
Doa Restenance bukanlah untuk memecahkan haa zaa larizquna maa lahu min na fad sebenarnya ini adalah hadiah kami untuk Anda,0,dataset_research
"""kata monyet di paragraf ini menjelaskan spesies primata""",0,manual_augmentation
"USER mbok kalo tau bego jangan ngebegoin orang lain gitu loh, nanya dulu ke yang ahli'",1,fn_hatespeech_id
I got rickrolled by a link saying it got taken down.,0,
Sejak piala Dunia di gelar time2 dari benua Asia dan Afrika hanya jadi pelengkap Buktinya yg masuk semi-final dan final hanya benua Eropa dan Amerika Latin Juara piala Dunia Uruguay 2 x Brazil 5x Italia 4 x Argentina 3x France 2x England 1x Belanda 1x Spayol 2 x Benua Eropa dan Amerika Latin langganan juara,0,
Median: Mayoritas Rakyat Tak Ingin Jokowi Jadi Presiden Lagi; #2019GantiPresiden,1,fn_hatespeech_id
Ga salah memang USER &amp; USER bilang antek Aseng tapi adiknya Prabowo bilang Prabowo pro Amerika. URL,1,fn_hatespeech_id
49. Prabowo dan gerombolannya tidak mampu menandingi USER dgn isu... URL,1,fn_hatespeech_id
tapi kalo ini kekurangan semua ga ada kelebihan,1,tiktok
USER USER Tolol jijik',1,fn_hatespeech_id
Let's goo today is 25/04/25 :),0,
UIN ANJINGG,1,
"""Sumpah demi apapun.. Lengan nya gede banget""",1,tiktok_v2
"""Maafin Aja Bro Semua Orang Pasti Ada Kesalahan Dia Juga Pasti Ada Kesalahan Nasehatin Aja Siapa Tau Dia Berubah""",0,tiktok_v2
"korea sama orangnya sendiri aja rasis minta ampun....makanya kita sering jumpa org korea dimana mana rasis,ga di medsos ga di game rasis banget",1,
jujur saja ya ni orang bagusan kaga oplas itu foto sebelum dan oplas dioplas mukanya aneh kyknya gagal oplasnya,0,relabel
"""makin cantik mel, semangat dietnyaa""",0,tiktok_v2
RT USER USER USER Komunis itu sadah BANKRUT bro seiring perestroika Cecep Gorbachev,1,fn_hatespeech_id
"USER USER Media pura2 bego dan ajak2 bego orang lain, namanya pembodohan. Parah!!!'",1,fn_hatespeech_id
"akhirannya ""isin aku rek"" 🤣🤣",1,
sudah berlian pilih batu nisan,1,relabel
Korsel negara rasis,0,
Bro is 15 years late,0,
buzzernya disuruh komen kalem,0,dataset_research
"Kalau jalur hukum ngga bisa di pake jalur keluarga an, ga usah pulang bu tunggu in disana, tunggu sampe buat perjanjian hitam di atas putih ada rt rw, perjanjian sampe lulus.... Kalau kalau ngga, biar enak sekolahnya",0,
"baca komen aktif, ngeriset males",1,tiktok
mandi lu tong dih,1,dataset_research
Good luck and congrats mas Hansol dkk🎉🎉,0,
alah dulu pas msih jdi istri boro2 ðŸ˜‚,1,tiktok_v2
"Emg kenapa si, org juga butuh pendamping hidup lagi, netizen gatau apa2 mending diem, mau gimn pun juga mamari berhak bahagia, gausah urusin hidup org lain😒",0,tiktok
"semngat cantik.. ayo bangkit zah kmblikan snyummu,ceriamu, kbhgiaan mmanantimu..🥰🥰",0,tiktok
"cuek blh dgn cara pacaran anak , tapi tetp hrz d jalur yg benar ...",0,dataset_research
Kejamnya jejak digital politikus USER USER tentang narkoba. URL,1,fn_hatespeech_id
senang yaa lihat orang sukses meeting ya allah pengen sukses mirip begitu biar status instastory,0,relabel
gigi behelin dulu cok,1,dataset_research
"Yg gw paling sebel adalah kasus cewek wkwkwk , sampe im han rim pengen ngebanting 😂",1,
kampungan artis yang numpang tenar gara2 mukanya katy perry doangÃ¶,0,relabel
slide mukanya gaya saja tetap cantikk,0,relabel
"biasanya klo berita2 bgini banyak yg komen “tebak agama”, kok kosong ya skrg ?",1,tiktok
"Nah, He Probably Gave Us Up Sometimes",0,
Memalukan sekali jadi orang kayak lo,1,cyberbullying_1000
"jangan bilang anak anak, itu anak sudah besar bisa bedakan salah dan benar,kasus bulling seperti ini harus di selesai kan disekolah, minta sekolah untuk mengeluarkan anak itu dari sekolah😮",0,
"Ketemu teman lama, ngobrol seru banget",0,cyberbullying_1000
"takut sama kekuatan netijen yaa,makanya langsung nongolðŸ˜ðŸ˜‚",0,tiktok_v2
malu ga si bang @Ibnu Wardani si paling tau jepang ?????????? baru mau kejepang udah bikin malu wkwkwkwkw,1,dataset_research
artikel itu menjelaskan cara merawat anjing peliharaan,0,manual_augmentation
mati kamu najis kontol bangsat mati kamu,1,relabel
takut anjing cynophobia,0,relabel
Nafa Urbach gk bersalah dia cuma ngasih tau informasi tunjangan rumah TDK ada merendahkan rakyat kayak yg lainnya,0,tiktok
malah couspley jadi valak,1,dataset_research
"""Santai rick yg ngehujat lo belom tau perjalanan hidup lo aja! Mereka hanya sok suci!""",0,tiktok_v2
Damanik emang ga jelas cara ngomongnya serta jalan pikirannya. mungkin itu mulut belum pernah makan bangku sekolah 🤦,1,tiktok
Anjai mewing,0,
alah laki laki jaman sekarang sama saja bejat ustad kek kek gila sangat sama perempuan yang istrinya stju sangat sama yang bilang ustazah username msuk surga bukan karena poligami masih banyak yang bisa jadi akhlak bisa masuk surga yaa semoga saja sih perempuan perempuan pelakor diluar sna azab yang tidak diampuni hidupnya tidak selamat dunia akhirat,0,relabel
mantab bu dosen,0,tiktok
ngapain si ngejudge mikir putus kejadian tolol,0,relabel
"kesabaran saya yang 0% sangat diuji, bisa"" seisi kebun gue absen",0,dataset_research
"""Cowo foto liatin lidah nya jam ah jijik gue. Apa lagi minus akhlak kek gini""",1,tiktok_v2
HE SAID DENGAN LANTANG : TIDAK BACA WEBTOON AND TIDAK NONTON DRAMANYAA,0,tiktok
"Percaya diri dong, lo punya potensi besar",0,contrastive_dataset
"""Gila Netizen pada sempurna ngehina orang terus""",0,tiktok_v2
USER USER USER Guoplok... Baca beritanya dulu cebong terkutuk... Bukan asal melarang...... Dongok jnhan di besarin',1,fn_hatespeech_id
USER USER USER Pemikiran TOLOL!!,1,fn_hatespeech_id
"Emang ya kalau udah jelek, ya jelek aja. Ga bisa diupgrade",1,fn_fp_reduction
Aku aja capek sama diriku sendiri apalagi kamu Maaf ya ',1,dataset_research
Aku perempuan gk pernah beli barang make up apapun ，gk telaten makenya ，，paling beli sabun pencuci muka di warung deket rumah ，klo muka rasa gk nyaman solusi nya pake masker putih telur ayam kampung ，，body lotion untuk tangan pke aloe vera dari nature republik ，，😅,0,
Jika orang tua nya yg buly membela.. Wajib di polisikan Jangan jangan anak hasil berzinah.. Atau dulu mamanya sempat melonte terus punya anak maka nya anak nya seperti IBLIS,1,
KOSONG yg konsisten👏,1,tiktok
"Aku lho wis liat iklane, tapi gak ngeh itu dirimu. Mungkin gara2 aku gak tertarik nonton horor kali ya...moga sukses filmnya. Keliatan kalo udah bisa masuk nominasi gitu, dijamin bagus sih. Tapi horor...Yo pokok e sukses lah ya.",0,
"""MELET MULU SETAN KAYA ULAR""",1,tiktok_v2
"""potret seorjing memegang anjing kwkw""",1,tiktok_v2
"""ngapain juga nginap di rumah cowo, gaada keluarga lg lo?""",1,tiktok_v2
lonte bajingan,1,relabel
"gue berprinsip kalo kita nemuin pasangan di tempat ga bener, bakal ga bener juga endingnyaðŸ˜”",1,tiktok_v2
Sama kek kelakuan toxic buzzer drakor dkonoha yg suka menghina dan menghujat aplg setelah si tayong pelatih korea bapuknya kena pecat😂😂😂,0,
Anak2 sdh berbakat jadi penjahat Boleh perlindungan thd anak tp jk sdh ada bibit hati hitam spt itu wajib diobati,1,
yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,0,relabel
