text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
user bub happily crawls into her arms hugging into her neck with a coo,0,train,0.4332447946071625,0.5667551755905151,1,1,0.8364523652141389,1,Clean
wkwkw idungnya ngeselin bgt ya,1,train,0.5663277506828308,0.4336722493171692,0,5,0.8354662160833917,1,Clean
i live in oslo and racemixing is a huge problem .,1,train,0.5661860704421997,0.4338139593601227,0,4,0.8351395018537093,1,Clean
go after nra if they allowed gun control this wouldnt happen.,1,train,0.5659070014953613,0.43409302830696106,0,4,0.8344964169139137,1,Clean
why do peeps gotta be mad ghetto nowadays? smh pull up your pants!,0,train,0.4341738522052765,0.5658261179924011,1,4,0.8343102439747797,1,Clean
baju nya Rebecca Kya sarung mukena aku,0,train,0.4348675012588501,0.5651324391365051,1,2,0.8327138890991145,1,Clean
ezra is a cockroach who needs to have light shone on.,1,train,0.5649953484535217,0.43500468134880066,0,3,0.832398486229979,1,Clean
ants can create their own civilization because they have a monarchy .,0,train,0.4353660047054291,0.5646339654922485,1,1,0.8315682115362778,1,Clean
no need for hateful comments but how are jews not white people,1,train,0.5644870400428772,0.4355129301548004,0,3,0.8312307927633943,1,Clean
jadi kaya tukang bangunan bang,0,train,0.43553033471107483,0.5644696950912476,1,1,0.8311908302104908,1,Clean
Bro merasa dirinya Ariel tatum ðŸ˜­,1,val,0.5644392371177673,0.4355607330799103,0,4,0.8311210364312367,1,Clean
user white suprematists will escalate to coordinating the killing of immigrants and poc with impunity,0,train,0.4360555410385132,0.5639444589614868,1,2,0.8299856560432153,1,Clean
"Bnyk kasus serupa,berharap ad badan lembga sperti teach u lesson..tp hnya d drama aja bnyk yg pro kontra. Apalgi klu bnr2 ad..psti bnyk yg mau recokin. pdhl d jamn kyk gini siswa2 tu bnyk yg udh d luar nalar",1,val,0.5639339685440063,0.43606603145599365,0,1,0.8299615988066743,1,Clean
Setingan aja sih selama ini ðŸ˜…,0,train,0.4366339445114136,0.5633661150932312,1,5,0.8286600904963134,1,Clean
if trump needs a man to run operation wetback again i am available,0,train,0.4369395971298218,0.5630604028701782,1,3,0.8279603151109308,1,Clean
the earth is not getting bigger people .,0,train,0.4377917945384979,0.5622082352638245,1,2,0.8260118365576011,1,Clean
looks like your average ghetto hopper,1,train,0.56214839220047,0.43785154819488525,0,2,0.8258753571177105,1,Clean
Tompel keluar dari iyuuuhh,1,train,0.5620740652084351,0.43792593479156494,0,3,0.8257054815538746,1,Clean
stop buli abngnya.. bercanda hahahah,1,train,0.5619296431541443,0.4380703568458557,0,1,0.8253757494374765,1,Clean
you dont know her she is senegalese,0,train,0.4380740225315094,0.5619259476661682,1,5,0.8253673816712954,1,Clean
tugba diundang gaa kayanya baru ke indo,0,val,0.43828609585762024,0.5617139339447021,1,5,0.8248833949498541,1,Clean
di sm yuk merah .........,0,val,0.4384942054748535,0.5615057945251465,1,2,0.824408681681718,1,Clean
yes das def da problem.if his.teacher was a spear chucker he woulda gt both dose rite,0,train,0.4386042654514313,0.5613957047462463,1,2,0.8241577178941761,1,Clean
come on texas i know your not ready to hand over your guns to liberals!,1,train,0.5613850355148315,0.43861496448516846,0,1,0.8241333248271466,1,Clean
this is a crushpoint of anarchotyranny and the managerial state.,1,train,0.5613437294960022,0.4386562705039978,0,3,0.8240391555047925,1,Clean
"Warga Korea masih blm sadar, kalo sepak bola Korea banyak drama, dan tidak se sangar jepang..",0,train,0.4388315975666046,0.5611684322357178,1,1,0.8236395441339242,1,Clean
Buset yng komen pada bawa fisik,0,train,0.4390513002872467,0.5609486699104309,1,5,0.8231390155878823,1,Clean
ca has inadequate gun control.,1,train,0.5609009265899658,0.4390990734100342,0,3,0.8230302116193012,1,Clean
projo artinya negri dan rakyatðŸ˜­ðŸ˜‚,0,train,0.4391396641731262,0.5608603358268738,1,1,0.8229377748788481,1,Clean
Sampah masyarakat pantesnya digebukin rame rame satu sekolah,0,train,0.43941858410835266,0.560581386089325,1,3,0.8223028256420893,1,Clean
had to listen to this idiotic statementstrategy for years .,0,train,0.43982917070388794,0.5601708889007568,1,1,0.8213688758580086,1,Clean
"commies is so s dood, your gonna need to catch up.",1,train,0.5599569082260132,0.4400430917739868,0,5,0.8208826210152624,1,Clean
user i did not know usher was moslem,0,train,0.4401423931121826,0.5598575472831726,1,3,0.8206569837142111,1,Clean
conservatives are x funnier than liberals.,0,train,0.4402443766593933,0.5597556233406067,1,4,0.8204253047495368,1,Clean
Hisab adalah saudara perempuannya,0,train,0.44112807512283325,0.5588719248771667,1,4,0.8184200259192848,1,Clean
waduh hp gue jdi pecah,0,train,0.441450834274292,0.5585491061210632,1,1,0.8176886257863099,1,Clean
if your humor is based on racism homophobia sexism and rape you  re not fucking funny go home,0,train,0.44146254658699036,0.5585374236106873,1,1,0.8176620947291237,1,Clean
tunggu klarifikasi dlu deh tapi klau bener sakit sih🥺,0,train,0.4414933919906616,0.5585066080093384,1,2,0.8175922262287011,1,Clean
a clear majority of conservatives approve of trump and the gop. dont be stupid.,1,train,0.5576575994491577,0.4423423707485199,0,4,0.8156711022942298,1,Clean
we have such a huge asian problem .,1,train,0.557512640953064,0.44248735904693604,0,5,0.8153433820677692,1,Clean
define mentally ill that easy democrat there gun violence fixed,1,train,0.5570888519287109,0.4429111182689667,0,5,0.8143861650287891,1,Clean
very disturbed by how this platform has become like a dictatorship from the soviet state.,1,train,0.556827187538147,0.4431728422641754,0,5,0.8137954219062918,1,Clean
maybe stop attacking conservatives and you might find they dont retaliate.,1,train,0.5566236972808838,0.4433763027191162,0,4,0.8133364277046412,1,Clean
user your a muzzy that murders kurds if your not a parody account,1,train,0.5562548041343689,0.4437452256679535,0,1,0.8125046973085236,1,Clean
"illegal immigration  criminalized in . just doing his job, right america?",0,train,0.4437752664089203,0.5562247633934021,1,5,0.8124370014271407,1,Clean
bunglon...🤔🤔🤔,1,train,0.5560559630393982,0.4439440369606018,0,5,0.8120567673755112,1,Clean
lol shit i just said this on your other tweet,1,train,0.5560136437416077,0.44398632645606995,0,2,0.8119615132942399,1,Clean
rt user back to this ghetto ass single shit,1,train,0.555341899394989,0.44465816020965576,0,5,0.8104494713209507,1,Clean
user do i look retarded,1,train,0.5552658438682556,0.4447340965270996,0,2,0.8102787113057759,1,Clean
"even if it s all black or all pakistani , that s somehow  diverse  .",0,train,0.4448971748352051,0.5551028251647949,1,4,0.8099120913022269,1,Clean
this is fucking hilarious,1,train,0.5546228289604187,0.4453771710395813,0,5,0.8088337804352224,1,Clean
fuck nigga call blocked me,0,train,0.44539400935173035,0.5546059608459473,1,3,0.8087959742903409,1,Clean
Settingan ga si,0,train,0.4455416798591614,0.5544583797454834,1,1,0.8084644789634131,1,Clean
"""Kalian kaloga cocok mau di paksain?""",0,val,0.4457617700099945,0.5542382597923279,1,2,0.8079706176295682,1,Clean
"Udh ga riset, pede lagi. Heran udh dikritik bukannya introspeksi malah sok i dont give a fuck  ewðŸ™„ belum jadi apa apa aja udah se arogan ini gimana nanti",1,train,0.5539505481719971,0.4460495114326477,0,2,0.8073253209426446,1,Clean
the weirdest moment in house of number corpses is when the old rob zombie ass redneck grandpa name drops jimmy olsen aka the superman character no one cares about,1,val,0.5537359714508057,0.44626399874687195,0,2,0.8068445766394188,1,Clean
nigga ware da hits at,1,val,0.5536870360374451,0.44631290435791016,0,4,0.8067349936759407,1,Clean
"""@rosameldianti_ cowokmu wajah nya culun dan cupu kayak om2""",1,train,0.5535686016082764,0.446431428194046,0,2,0.8064694667327599,1,Clean
tmn tmnnya pasti udah sangat amat tertekan,0,train,0.44676050543785095,0.5532395243644714,1,5,0.8057326099692725,1,Clean
makanya jangan rekam di otak kakðŸ˜­ðŸ™,1,train,0.5528663396835327,0.4471336901187897,0,3,0.8048976460451869,1,Clean
some people hope their ghetto fight ends up on worldstar hip hop but gab users we hope our epic shitpost ends up in a media matters top five list,1,val,0.5528202056884766,0.44717973470687866,0,3,0.8047946741186754,1,Clean
doesnt surprise me. texans hate liberals w soros backing.,1,train,0.5524548292160034,0.4475451111793518,0,4,0.8039779392432249,1,Clean
Dimana2 persatuan sepakbola pada plenger 😂,0,train,0.44756707549095154,0.5524329543113708,1,5,0.8039288631342607,1,Clean
dudes be all ego driven women less so,0,train,0.4478710889816284,0.5521289110183716,1,5,0.8032498357833612,1,Clean
i feel that islamophobia is better than raped murdered children fightbackordie,1,train,0.5520802736282349,0.44791972637176514,0,3,0.8031412448280826,1,Clean
the word jews was not even in old text bibles .,0,train,0.4479545056819916,0.5520455241203308,1,3,0.8030636015406667,1,Clean
"the natural royality of the planet was not the posing apes , but the overman .",1,train,0.5512170791625977,0.44878295063972473,0,4,0.8012159142659089,1,Clean
everyone will be dead by,0,train,0.44891613721847534,0.5510839223861694,1,2,0.8009191854811095,1,Clean
you have a redneck attitude. the same people that think benghazzi is real think fox fake nws is real. your one,1,train,0.5509862899780273,0.44901371002197266,0,1,0.8007018571359582,1,Clean
i wouldnt mock the idea of american balkanizing.,0,train,0.4490205645561218,0.5509794354438782,1,3,0.8006865914955626,1,Clean
i believe gun control should consist of guarding your firearms from thivery and kids.,1,train,0.5504382848739624,0.4495617151260376,0,1,0.7994821372178126,1,Clean
victim gets the last laugh winning case to punish porn posting pig of exboyfriend.,1,train,0.5504019260406494,0.4495980739593506,0,5,0.7994012643100732,1,Clean
that stage was such a pain in the ass for terrorist hunt i loved it,1,train,0.5498671531677246,0.4501328468322754,0,5,0.7982125246023652,1,Clean
tidak cantiknya gila,1,train,0.5497628450393677,0.4502371847629547,0,5,0.7979807578231856,1,Clean
bayu aneh bgt anjir,1,train,0.5497420430183411,0.45025795698165894,0,4,0.7979346227187414,1,Clean
show named game of thrones you all think it da game of dead niggas dumb ass niggas,0,train,0.45026737451553345,0.5497325658798218,1,3,0.7979137070741826,1,Clean
the same way they take advantage of the state everywhere else .,1,train,0.5497196316719055,0.45028042793273926,0,5,0.7978847171256841,1,Clean
boycottnfl . you are dead to me.   url,1,train,0.5496498942375183,0.4503501355648041,0,3,0.7977299197314378,1,Clean
fake conservatives and their fake outrage over the budget betrayal url url,1,train,0.5496256351470947,0.4503743648529053,0,3,0.7976761201776434,1,Clean
expose them racists homophobes islamophobes etc on social media dont be shy expose them all,0,train,0.4503836929798126,0.5496163368225098,1,5,0.797655408451944,1,Clean
YOO THIS PROVES THIS WILL NEVER DIE,1,train,0.5490946173667908,0.45090538263320923,0,5,0.7964977560942829,1,Clean
"he played mr. freeze???!!! heh, since hes a jew, he ought to be called mr. eisen.",1,train,0.5490201115608215,0.45097991824150085,0,3,0.7963324676515307,1,Clean
for someone unqualified he seems to be doing a darned good job.,0,train,0.45100781321525574,0.5489921569824219,1,2,0.79627061542718,1,Clean
"dihina tidak tumbang, dipuji tidak pantas",1,val,0.5485486388206482,0.45145130157470703,0,4,0.7952877711345504,1,Clean
me waiting on you to take me to ny with you to get my nips pierced  ;;;;,0,train,0.4515555799007416,0.5484444499015808,1,5,0.7950568131459962,1,Clean
is q a giant larp?,0,train,0.45168551802635193,0.5483145117759705,1,5,0.7947690978797071,1,Clean
user dont lie gooz you said dykey offered you money quid a week,0,train,0.45170289278030396,0.548297107219696,1,2,0.7947306321350809,1,Clean
"""youtuber toxic, tutup akunmu sekalian tutup usia""",1,train,0.5482770204544067,0.45172300934791565,0,4,0.7946860981725995,1,Clean
approach with their shrill scrape,0,train,0.4519662857055664,0.5480336546897888,1,1,0.7941476910787916,1,Clean
orng jlk udh pasti gagal dalam hal apapun ????,0,train,0.45226165652275085,0.5477383136749268,1,2,0.7934943805275554,1,Clean
"Blm jadi dokter aja udh gini,gimana udh jadi dokter,gimana nasib pasiennya coba🗿",1,train,0.5474199056625366,0.45258012413978577,0,5,0.7927904615950061,1,Clean
user user i  m super gay fuck,0,train,0.45287904143333435,0.547120988368988,1,3,0.7921302058578663,1,Clean
these filthy yellow color jews jelly of our ivory color skin,1,train,0.547024667263031,0.452975332736969,0,4,0.7919176081010016,1,Clean
dem niggas ca have them white hoes.... i love my beautiful black sistas....,1,train,0.5468800067901611,0.45312002301216125,0,2,0.7915982371308183,1,Clean
user you want more wars for zion jews are the new nazis,1,train,0.5465521216392517,0.4534478485584259,0,4,0.7908750137057794,1,Clean
"Emang gk cocok sm Erika, Erika kecantikan buat kamu ðŸ˜›",1,train,0.5463986396789551,0.45360133051872253,0,4,0.790536593330563,1,Clean
hes a big crybaby because he didnt get his way for the  election,0,train,0.4543346166610718,0.5456653833389282,1,2,0.7889213113185138,1,Clean
we can empty all our prisons also and just say they broke no laws.....liberal logic.,0,train,0.4546950161457062,0.5453050136566162,1,5,0.7881283789640321,1,Clean
this will blow up in the lefts face,1,val,0.5447515249252319,0.45524850487709045,0,2,0.7869118445597347,1,Clean
i tried to remember? i dont under your joke. i lobe conservatives like yourself because your so inept.,1,train,0.5445168018341064,0.45548316836357117,0,5,0.7863965149658075,1,Clean
italian niggas call they dick the poozingi,0,train,0.4562442898750305,0.5437556505203247,1,4,0.7847268895061522,1,Clean
and past him to soros.,0,train,0.456656277179718,0.543343722820282,1,1,0.7838242997882247,1,Clean
model sengkuni...ðŸ˜„,1,train,0.5432926416397095,0.45670732855796814,0,3,0.783712512154072,1,Clean
this never gets old! democrats,1,train,0.5432063341140747,0.4567936360836029,0,2,0.7835235522531365,1,Clean
anyone ever wonder how the nonwhites are getting into white nations?,1,train,0.5431932806968689,0.45680665969848633,0,1,0.7834950417219022,1,Clean
and these weasels are smiling?,0,train,0.45684292912483215,0.5431571006774902,1,2,0.7834156471119585,1,Clean
Perubahanmu menghancurkan mimpi itu,1,train,0.542572021484375,0.457427978515625,0,3,0.7821358306685838,1,Clean
projo artinya negri dan rakyat😭😂,0,train,0.45756661891937256,0.5424333810806274,1,1,0.7818327897431026,1,Clean
pasangan norakkk,1,train,0.5423073768615723,0.45769262313842773,0,5,0.7815574486942257,1,Clean
starting to lose more and more faith in black men each day,0,train,0.4580337107181549,0.5419663190841675,1,3,0.7808124933884962,1,Clean
mall with my fellow ginzos to do some christmas shopping    fuckdimmy vinnysnotmadon billgetsbuns,0,train,0.45811155438423157,0.541888415813446,1,3,0.7806425560014264,1,Clean
Makan tido makan tido hari ini aku hancur di rumah di depannya,1,train,0.5418318510055542,0.4581681489944458,0,1,0.7805190247039906,1,Clean
cant fucking believe it.,1,train,0.5417676568031311,0.4582323729991913,0,1,0.7803788589068108,1,Clean
he is so oppressed nike is selling his shoes to his ghetto brothers for only number,1,train,0.5417356491088867,0.4582643508911133,0,4,0.7803090760235741,1,Clean
how can you advocate for ns and simultaneously declare its core defining principle a  blasphemy  ?,0,train,0.45834508538246155,0.5416548848152161,1,1,0.7801329170438341,1,Clean
