Column1,Label,clean_text,String,encoded_label,new_label
1963,positive,keluarga ter humble ter sempurna ter sederhana tidak sok kaya tidak pnah manja pakai pesawat jet pribadi mirip yang,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,10,1
1964,positive,bunda maia cantik semoga selalu sukses sehat terus ya cantik wajahnya secantik hatinya,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",10,1
1965,positive,artis yang saya kaguminn nikah muda tidak neko2 sayang keluarga sayang suami mengutamakan anak2 tidak puyeng ama dunia hiburan artisann tajirrr mampuss plus tidak alayy tidak aneh2 salutt ama niaa smiga selalu samawa yaa nia and famzz,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",10,1
1966,positive,username iya sih jujur fans nia saja pas tenar sekali sinteronnya saja urusan keluarga salut ama muda ya itungannya beda 2 3 t,"<USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",10,1
1967,positive,smnjk habis nikah auranya keluarr sangat suaminya juga kliatan sayang nia nya kliatan begitu tulusss sukak deh liatnya,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,10,1
1968,positive,mungkin s mba nya marah2 karena ada kata2 yang tidak enak dari yang komen wajar kalau marah itu foto saja ko mba nya yang di bully sampai bawa2 fisik segala tidak bagus pinter2 mnyikapi medsos,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,10,1
1969,positive,cantik sekali yak anak cewek puyeng kali yak jagain nya,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,10,1
1970,positive,username iya mba ariel tidak ganteng ariel kharisma yang menarik sudah tua sekarang keriput wajahnya tetap saja kharisma nya lelaki kelihatan terpancar buktinya mama tante tergila2 ariel sa,"<USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",10,1
1971,positive,manusia menghargailah kalau tulisan yang ditulis berguna menyakiti hati orang ya tulis pergunakan sosmed smart ya guys,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",10,1
1972,positive,kalau liat username bergaya apapun tetap kliatan bagus suka lgu nya sukses terus kak,entah kenapa kalo liat <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,10,1
1973,positive,bangat emasnya salpok diemasnya tetapi sumpah lagunya music nya keren bngat konsep mv nya ambil handel keren kalau denada taro kutang diluar karena minim perestasi tetapi kalau agnes wajar prestasi dunia fashion kalau artis indonesia unggul karena berani tidak cocok pakai,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,10,1
1974,positive,coba deh kritik2 bikin karya tahu bagus kritik,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",10,1
1975,positive,protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",10,1
1976,positive,keren tidak suka ma agnes tetapi suka ma lagu n jadi suka juga ma y nyanyi santai lagunya tetapi asyik,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",10,1
1977,positive,bandingin lagu go internasional ngena saya seru enak didengar tidak biasa agnes tidak bumbu indonesianya kaya batik begitu,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",10,1
1978,positive,keren mba mba superman wkwkwk,"Nah ini baru keren, daripada mba mba superman wkwkwk",10,1
1979,positive,sumpah saya suka sangat lagu yang asyik sangat dengernyaa,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",10,1
1980,positive,enak sekali mak lagu2 dialbumnya suka yang inih sama beautiful mistake,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,10,1
1981,positive,mantap saya suka sangat ama agnes dia artis yang bertalenta kayaan dia tidak dipamer ky artis ygblain saya suka dia tidak pamer keren sangat,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,10,1
1982,positive,enakk musik nyaa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann enakk sangat tuh kayaa nyaa,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,10,1
1983,positive,asyik bgts dancenya lagi lagunya mancappppp,"Asik bgts dancenya,apa lg lagunya mancappppp",10,1
1984,positive,ganteng sekali aura kencang sekali diragukan semoga langgeng mami,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,10,1
1985,positive,mami depe cantik sekali awet muda tidak kalah sama penyanyi pendatang semoga samawa username,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa... <USERNAME>",10,1
1986,positive,ganteng yesss mami cuco deh babang semoga langgeng ya unchhh lope mami,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,10,1
1987,positive,mbak dewi sabar keliahatannya keren semoga langgeng,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,10,1
1988,positive,pasangan hidup ijk salut sih mami depe tidak matre n neko2 yang single n cocok doi diajak merit tidak seperti tetangga sebelah saking matrenya suami orang embat juga,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,10,1
1989,positive,duda singgel tidak yang laki jaman setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,10,1
1990,positive,muantepp ganteng selamat menempuh hidup mg langgeng rumah tanggax bhagia n selladem ayem,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,10,1
1991,positive,mb depe langgeng yo karo masny mb ibuku ngefans sangat sama mb depe dari mb sama mas saiful dulu smpe2 bilang jadi pembntuny gapapala katanya ingin sangat ketemu mb depe ibuku dijambi mb,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",10,1
1992,positive,dengar 2 yang menyakitkan hati tenang jalanin saja pilihan andah bahagia hatimu maju terus sukses pasangan mu,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,10,1
1993,positive,cakap ganteng pacarnya dewi persik sudah saja jangan ganti lagi yaa dewi,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",10,1
1994,positive,beruntungnya bella orang2 fokus ama komen lakinya coba kalau tidak model bajunya diceramahin ama netizen,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",10,1
1995,positive,pasangan suami istri yang normal romantisme istri yang tahu tidak diumbar tetapi dijaga yang suka umbar kemesraan iti kebanyakan menutupi kenyataan yang,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,10,1
1996,positive,naksir ama ceweknya sepertinya lembut sekali kya bolu,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",10,1
1997,positive,cewex cntik cowox mmmmhh hehe,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,10,1
1998,positive,cewenya cantikk the power of tajir,"Cewenya cantikk, the power of tajir ??",10,1
1999,positive,alhamdulillah ganteng babang emran ya username,Alhamdulillah lebih ganteng babang Emran ya <USERNAME> ??,10,1
2000,positive,alhamdulillah username tidak yang engku emran masyaallah ganteng anteng sabar sholeh penyanyang senyumnya cute baper dech,"Alhamdulillah <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",10,1
2001,positive,cantik manis cewek nya cocok saja,Cantik manis cewe nya .. cocok ajalah,10,1
2002,positive,cewenya manis cakepan yang sekarang dari yang kemarin tidak jadi,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",10,1
2003,positive,yang lebih cantik sih hebat juga ni lakik ciwik nya cakep2 lho,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,10,1
2004,positive,semoga kalau sma yang mh kalau bella mh sudah dapat yang pas,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,10,1
2005,positive,semoga tidak putus ya ka bella sudah bahagia sekali tuh tidak malu,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",10,1
2006,positive,yaampun cantiikk sangat aslii angguunn,Yaampun cantiikk bangett aslii! Angguunn ??,10,1
2007,positive,username euum setuju sekaliii memang cantikan wow terbaik terpelihara hehe,<USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,10,1
2008,positive,cantiik senyumnya maudy kusnaedi,"Cantiik, senyumnya mirip Maudy Kusnaedi",10,1
2009,positive,kisah jevin radhini rini saya jadi belajar 1 jodohmu jalannya saya ikuti dari saya nonton pas live the remix jevin bicara pacar nonton nunjuk radhini saya juga nonton pas jevin meluk radhini erat sangat backstage setelah lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak hati mei 15 jevin radhini pacaran sept 15 jevin rini dipasangin the remix des 15 final the remix jan 16 jevin radhini putus feb 16 jevin rini pacaran april 16 jevin ngelamar rini feb 17 jevin rini tunangan mei 17 jevin rini nikah allah works in many ways allah s plan is better than our plan jevin yang dulunya berfikiran nikah umur 30 sangka umur 25 dalam pacaran 2 sudah ngajakin anak orang nikah ah happy wedding soundwave bahagia,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",10,1
2010,positive,mengartikan jodoh bilang jodoh cantik lahir batin kalau tidak jodoh perpisahanlah terbaik,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",10,1
2011,positive,pingkan ni suaranya enak sekali bindeng2 gimana begitu berciri khas saya merem dengar suaranya saya sudah langsung tauk,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,10,1
2012,positive,hatinya terbuat ya mbaa gigi berhati luarbiasanya saja sampai benci cobaa sebutin heternya mbaa kesalahan mba gigi lakukan duhh saja sukak sifatnyaaaaaaaaaaa,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,10,1
2013,positive,suka sekali sekali nih ni artis tidak neko neko lahiran 1996,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",10,1
2014,positive,alhamdulillahhh ngepost ayangnya ibel biarin deh damai seisi dunia masing2 sudah pasangan tidak lagi bilang ibel pho happy b day ibel,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",10,1
2015,positive,kakaknya murid2ku masih ajar sekolah internasional mihil anaknya cantik2 si bapak ramah sangat sepupunya sekolah yang yang uang masuknya saja 70 jtan lebih siswa tidak tahu sekarang berapa,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",10,1
2016,positive,username ka bella sholehah penghasilan cantik allah kasih jodoh,"<USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",10,1
2017,positive,mbak bela nikahnya berdasarkan dasar agama mbak yang diutamakan ya biar laki2nya dapat yang laki2 yang kaya raya yang nikahin mbak,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",10,1
2018,positive,duh geulis kitu ditinggal yang duuuhhhh hahaha jodohnya allah kasih yang teeeh,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,10,1
2019,positive,bu ameeel sudah tidak bank kangen bu amel yang cantik ramah ama kangen tentengannya hihiii tanya si mba bu amelnya pindah rumah lagi hamil sehat2 yaa bu amel salam annabel,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",10,1
2020,positive,ambil positifnya saja mbak oma nani menjalankan mbak bilang gimana tidak oma langsung cerai sudah pilihan hidup gimana didoakan semoga langgeng menikah ibadah heheu username,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu <USERNAME>",10,1
2021,positive,alesha arti namanya dilindungi allah aamiin yra ya nak,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",10,1
2022,positive,semoga anak nya besok pas bangun langsung jadi dewasa biar jodoh gedenya nanti cakap kek kakaknya fahri,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,10,1
2023,positive,min minta doanya juga mudahan dilancarkan selamat melahirkan mei aamiin,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,10,1
2024,positive,waaah hamil cantik cew kali yeee debay nya,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",10,1
2025,positive,mba acha cantik sekali sekali sekali calon yang belum di kasih momongan sama allah semoga segerakan ya,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,10,1
